;Factor_1;Factor_2;Factor_3;Factor_6;pH;sulphates;white
369;6.26283;1.4196;125808.3255;10.04041;3.12;0.66;1
370;6.6665;0.442176;21814.380000000005;9.651499999999999;3.39;0.46;1
371;6.988099999999999;0.660288;161538.9162;9.28419;3.18;0.61;1
372;6.988099999999999;0.660288;161538.9162;9.28419;3.18;0.61;1
373;6.4454;0.2356992;935.8720800000001;10.51096;3.1;0.46;1
374;6.07377;0.3196875;23174.917500000003;10.156139999999999;3.36;0.47;1
375;7.226999999999999;0.14953680000000003;2732.4;12.078;3.08;0.56;1
376;6.78368;1.3533564000000002;118964.59808000001;8.778880000000001;3.19;0.44;1
377;6.7456;0.217728;18848.793600000005;9.92;3.18;0.41;1
378;8.13194;0.33904080000000003;4980.3174;11.305380000000001;3.09;0.39;1
379;6.24771;0.3167200000000001;5570.87475;11.305380000000001;3.46;0.5;1
380;5.89587;0.5660928000000002;158883.90335999997;9.39342;3.35;0.44;1
381;6.34112;0.2119488;7631.53792;11.59236;3.3;0.41;1
382;6.24771;0.3167200000000001;5570.87475;11.305380000000001;3.46;0.5;1
383;6.78368;1.3533564000000002;118964.59808000001;8.778880000000001;3.19;0.44;1
384;6.05974;0.18257400000000001;3304.4457599999996;9.13928;3.23;0.52;1
385;7.1;0.9702504000000001;252252.0;8.7;3.07;0.56;1
386;6.74424;0.40579000000000004;35053.1874;12.49668;3.24;0.66;1
387;6.7456;0.217728;18848.793600000005;9.92;3.18;0.41;1
388;5.73968;0.29216880000000006;15675.264000000001;12.66688;3.39;0.39;1
389;6.85308;0.7203;1936.74;9.33608;3.17;0.51;1
390;6.2496;0.2786784000000001;3590.2464;10.217600000000001;3.26;0.53;1
391;8.13194;0.33904080000000003;4980.3174;11.305380000000001;3.09;0.39;1
392;7.19928;0.574275;123352.16355;8.9991;2.97;0.47;1
393;7.2854;0.56448;67428.872;9.5808;3.3;0.79;1
394;7.140960000000001;0.22674600000000003;3237.2352;10.4139;3.16;0.5;1
395;7.140960000000001;0.22674600000000003;3237.2352;10.4139;3.16;0.5;1
396;7.19928;0.574275;123352.16355;8.9991;2.97;0.47;1
397;7.2854;0.56448;67428.872;9.5808;3.3;0.79;1
398;7.345980000000001;0.2301453;3184.18452;9.72846;3.19;0.33;1
399;6.77212;0.5645640000000001;91791.1071;8.9631;3.1;0.47;1
400;7.345980000000001;0.2301453;3184.18452;9.72846;3.19;0.33;1
401;7.347460000000001;0.59458;7182.241440000001;10.42545;3.31;0.56;1
402;6.9286;0.27825599999999995;14901.636960000002;12.570459999999999;3.16;0.37;1
403;6.9677999999999995;0.5874119999999999;71133.07571999998;10.35216;3.25;0.54;1
404;6.9677999999999995;0.584766;69998.71788;10.35216;3.25;0.54;1
405;6.9677999999999995;0.584766;69998.71788;10.35216;3.25;0.54;1
406;6.86826;0.6654636;62905.49748;10.451699999999999;3.34;0.52;1
407;6.9677999999999995;0.5874119999999999;71133.07571999998;10.35216;3.25;0.54;1
408;6.9677999999999995;0.584766;69998.71788;10.35216;3.25;0.54;1
409;6.7823199999999995;1.4908899999999998;123527.59104000001;9.37556;3.09;0.45;1
410;7.7500800000000005;0.25736129999999996;2122.3296;9.04176;3.06;0.46;1
411;7.0843799999999995;1.6073623999999997;144358.51103999998;9.27954;3.1;0.49;1
412;6.7823199999999995;1.4908899999999998;123527.59104000001;9.37556;3.09;0.45;1
413;6.353280000000001;0.13708800000000002;1742.7841200000003;9.72846;3.21;0.38;1
414;7.35116;0.507501;35937.93377999999;9.83466;3.18;0.61;1
415;7.15536;0.8072460000000001;3601.5312;9.142959999999999;3.07;0.57;1
416;6.945399999999999;0.24111359999999996;22711.85488;12.005619999999999;3.35;0.47;1
417;6.8448;0.19380600000000003;14318.1312;12.1024;3.38;0.49;1
418;6.06035;0.8222592000000002;12482.085625000002;9.736300000000002;3.27;0.6;1
419;6.53796;0.33331200000000005;12639.659759999999;12.28344;3.35;0.64;1
420;6.159079999999999;0.09072;2961.1267199999998;9.13928;3.26;0.54;1
421;6.06218;0.34359600000000007;22464.849000000002;10.33552;3.3;0.69;1
422;5.9388000000000005;0.22932000000000005;14816.118240000002;12.76842;3.43;0.65;1
423;6.5835;2.6906879999999997;161002.48500000002;9.276750000000002;3.26;0.54;1
424;7.05527;0.2568192;11542.8192;11.42755;3.24;0.4;1
425;5.75012;0.6368544000000003;12063.3552;12.29336;3.53;0.42;1
426;6.4883;0.5337215999999999;37899.6576;9.78236;3.44;0.53;1
427;6.4883;0.5337215999999999;37899.6576;9.78236;3.44;0.53;1
428;6.35456;0.5362448000000002;6859.747520000001;10.42545;3.48;0.56;1
429;7.17912;1.4616000000000002;36069.69366;9.07361;3.03;0.54;1
430;6.05181;0.2432;5181.14304;10.020209999999999;3.24;0.44;1
431;5.8592900000000006;0.4327680000000001;11583.518399999999;10.52686;3.46;0.51;1
432;5.9544;0.37893420000000005;5741.62944;10.4202;3.41;0.51;1
433;6.35456;0.5362448000000002;6859.747520000001;10.42545;3.48;0.56;1
434;6.38848;0.5337215999999999;37899.6576;9.78236;3.44;0.53;1
435;6.23196;0.12862520000000002;1338.3876;12.76068;3.3;0.4;1
436;7.06876;0.35244719999999996;24710.39376;9.4582;2.95;0.52;1
437;5.9544;1.3711312;6722.0214;9.72552;3.29;0.72;1
438;6.08231;2.2109955;187524.29786999998;8.47535;3.37;0.5;1
439;7.06876;0.35244719999999996;24710.39376;9.4582;2.95;0.52;1
440;6.9874;0.5826825;103780.8576;9.28326;3.22;0.45;1
441;5.88407;0.361665;100168.81199999999;9.47435;3.35;0.38;1
442;6.75376;0.20106240000000003;2228.7408;9.33608;3.17;0.39;1
443;7.182720000000001;2.0228988;128917.85280000001;8.67912;3.16;0.5;1
444;6.276059999999999;1.2430907999999998;42677.208;8.86618;2.95;0.46;1
445;6.969200000000001;0.24635520000000002;68224.4856;9.358640000000001;3.22;0.43;1
446;6.75376;0.20106240000000003;2228.7408;9.33608;3.17;0.39;1
447;7.182720000000001;2.0228988;128917.85280000001;8.67912;3.16;0.5;1
448;7.19424;1.3147498;194738.78423999998;9.592319999999999;3.09;0.52;1
449;8.585379999999999;1.595958;40245.166710000005;9.28419;3.0;0.73;1
450;6.45905;0.9302400000000002;22974.344;9.937000000000001;3.14;0.76;1
451;6.534;0.13766879999999998;3235.32;12.375;3.25;0.45;1
452;6.9608;0.23651760000000005;21421.762559999996;9.54624;3.36;0.48;1
453;5.4659;0.107712;13684.626;9.34172;3.24;0.36;1
454;6.9755;0.8057591999999999;136854.3275;9.466750000000001;3.03;0.61;1
455;7.32082;0.29635199999999995;4799.0943;12.26732;2.99;0.39;1
456;6.9489;0.26210800000000006;4965.98175;10.423350000000001;3.11;0.55;1
457;7.0574;0.8612175000000001;5855.157;9.1448;2.97;0.58;1
458;6.25464;0.4881623999999999;18545.10688;10.32512;3.32;0.56;1
459;6.67588;1.1818808;47283.96272;9.166879999999999;3.22;0.6;1
460;5.851030000000001;0.7214687999999999;6033.5028;10.51202;3.33;0.51;1
461;5.78376;0.36168;74496.92292;9.4734;3.34;0.42;1
462;6.67588;1.1818808;47283.96272;9.166879999999999;3.22;0.6;1
463;6.17148;7.6812000000000005;103800.31199999999;9.55584;3.29;0.58;1
464;6.1566;0.22407839999999998;6273.774;9.6321;3.47;0.54;1
465;5.9568;0.17316000000000004;7492.1652;9.63016;3.46;0.51;1
466;6.54456;0.2998800000000001;3712.5504;10.61012;3.1;0.42;1
467;7.352640000000001;0.68121;15166.310400000002;10.4328;3.34;0.68;1
468;7.37188;0.6705114000000001;69684.58847999999;8.86618;3.13;0.45;1
469;6.9293;0.24696;554.344;11.977789999999999;3.09;0.46;1
470;7.0275799999999995;0.186576;1235.2704000000003;12.570459999999999;3.25;0.4;1
471;7.7688;0.3506412;67759.47360000001;9.8604;3.18;0.46;1
472;6.24141;0.18492320000000004;7889.14224;11.293980000000001;3.2;0.64;1
473;6.759200000000001;0.31312000000000006;12992.275800000001;10.6358;3.37;0.58;1
474;5.65041;0.24739;33613.0004;12.39125;3.33;0.48;1
475;7.182720000000001;1.9217519999999997;142541.0784;8.57936;3.08;0.49;1
476;6.734719999999999;0.2812992;10016.50944;12.379999999999999;3.29;0.54;1
477;5.6544;0.7927440000000002;2243.904;9.92;3.27;0.66;1
478;7.182720000000001;1.9217519999999997;142541.0784;8.57936;3.08;0.49;1
479;7.192800000000001;1.3608000000000002;180179.64;9.4905;3.08;0.49;1
480;6.783;0.6867664;118471.878;9.576;3.12;0.48;1
481;6.359680000000001;0.7182;3756.186;9.83763;3.2;0.62;1
482;6.45905;0.67599;3756.186;9.83763;3.19;0.62;1
483;7.7844;0.41403599999999996;78410.86399999999;8.882200000000001;3.06;0.53;1
484;7.7844;0.41403599999999996;78410.86399999999;8.882200000000001;3.06;0.53;1
485;7.259119999999999;1.6110899999999997;3101.0363999999995;8.75072;3.01;0.52;1
486;5.9628;0.5287679999999999;12839.896;9.938;3.64;0.54;1
487;5.84513;1.0291008;28987.882;11.8884;3.44;0.44;1
488;5.9628;0.5287679999999999;12839.896;9.938;3.64;0.54;1
489;6.64707;0.18331919999999996;11034.929880000002;9.921;3.21;0.42;1
490;7.7282399999999996;0.834666;2382.6758400000003;11.98868;3.11;0.41;1
491;7.24963;0.527904;22572.36852;10.9241;3.16;0.59;1
492;7.3371;0.16335000000000002;2061.3285;11.1048;3.21;0.33;1
493;7.76256;0.3709440000000001;35021.087999999996;10.25056;3.17;0.39;1
494;6.05486;0.6864701999999999;10211.07472;10.32304;3.37;0.47;1
495;6.75512;0.5641019999999999;11504.36672;9.03994;3.08;0.45;1
496;7.340800000000001;0.43659;12725.5744;10.3168;3.0;0.6;1
497;7.15824;0.22750080000000006;3595.22604;11.63214;3.19;0.4;1
498;7.85418;0.27550379999999997;2388.46608;9.74316;3.05;0.74;1
499;6.83169;0.3838;2860.0028600000005;11.28714;3.03;0.39;1
500;5.7408399999999995;0.3649536;3553.7779199999995;11.085759999999999;3.03;0.38;1
501;5.54512;0.354312;427.7664;11.28828;3.37;0.34;1
502;5.86106;1.991808;11014.819199999998;9.13928;3.09;0.45;1
503;7.13232;0.165416;430.911;12.3825;3.04;0.53;1
504;6.03778;0.24295040000000007;6613.44768;12.47148;3.36;0.44;1
505;5.14592;0.0232128;3952.0665600000007;12.07312;3.44;0.35;1
506;5.5563199999999995;0.3000479999999999;9501.3072;11.112639999999999;3.56;0.45;1
507;6.36608;0.17303999999999997;15562.777790000002;9.64859;3.43;0.79;1
508;6.364800000000001;2.4105600000000003;38188.8;9.248850000000001;3.06;0.4;1
509;7.38224;1.07334;124229.93088;8.9784;3.01;0.48;1
510;7.38224;1.07334;124229.93088;8.9784;3.01;0.48;1
511;7.38224;1.07334;124229.93088;8.9784;3.01;0.48;1
512;7.889730000000001;1.41411015;141096.53574000002;9.08817;3.09;0.51;1
513;7.889730000000001;1.41411015;141096.53574000002;9.08817;3.09;0.51;1
514;7.38224;1.07334;124229.93088;8.9784;3.01;0.48;1
515;6.0512;0.19763999999999998;1996.896;10.3168;3.31;0.54;1
516;6.7694;0.6709799999999999;39184.920775;9.45725;3.37;0.67;1
517;6.6685099999999995;0.6727000000000001;17243.5725;11.34642;3.46;0.55;1
518;7.182720000000001;2.8704000000000005;151392.58367999998;8.67912;3.16;0.42;1
519;5.4559999999999995;0.9205874999999999;2551.2256;9.8208;3.34;0.68;1
520;6.66784;0.5242751999999999;37161.166079999995;9.85248;3.22;0.62;1
521;6.78844;0.36242640000000004;110150.62505999999;8.9847;3.21;0.51;1
522;6.35712;0.20979200000000003;8495.29758;9.933;3.49;0.58;1
523;6.27354;0.41857919999999993;46861.551360000005;9.65926;3.49;0.64;1
524;7.63994;0.41801760000000004;1640.1065999999998;11.70796;3.3;0.49;1
525;6.4532;0.3118104;6430.3656;10.12656;3.49;0.5;1
526;7.182720000000001;2.8704000000000005;151392.58367999998;8.67912;3.16;0.42;1
527;6.9832;1.2852000000000001;91172.65920000001;9.57696;3.07;0.52;1
528;9.12272;0.20553000000000002;3430.5393599999998;11.20508;2.93;0.37;1
529;7.722779999999999;0.3145408;5981.78816;11.98021;3.0;0.38;1
530;6.9832;1.2852000000000001;91172.65920000001;9.57696;3.07;0.52;1
531;7.722779999999999;0.3145408;5981.78816;11.98021;3.0;0.38;1
532;9.12272;0.20553000000000002;3430.5393599999998;11.20508;2.93;0.37;1
533;8.38488;1.8289599999999997;42866.7008;9.38308;2.98;0.65;1
534;6.0573;0.6605591999999999;3482.6496;10.3272;3.32;0.5;1
535;5.88171;0.365904;105486.47505;9.47055;3.25;0.39;1
536;7.1352;1.0124928;30567.1968;12.189300000000001;3.01;0.76;1
537;6.6685099999999995;0.64827;42116.11949999999;9.85347;3.12;0.74;1
538;5.85516;0.26995199999999997;7926.4972800000005;10.02324;3.24;0.48;1
539;7.676130000000001;1.0641456;62953.03872000001;9.171479999999999;3.09;0.63;1
540;7.34672;0.40986;3002.2272000000003;10.32512;3.08;0.77;1
541;6.7626;1.6661700000000002;26189.163;9.04995;3.2;0.42;1
542;7.77426;0.48830760000000006;28457.379720000004;9.967;3.12;0.47;1
543;7.15968;0.224553;2737.38432;11.435599999999999;3.13;0.39;1
544;5.9568;0.9547200000000001;19716.412320000003;9.72944;3.08;0.61;1
545;6.05669;1.02102;20520.065720000002;9.73042;3.08;0.6;1
546;6.4662;0.5412960000000001;40742.23296000001;9.35112;3.19;0.69;1
547;7.38224;2.6773164;160943.20704;8.67912;3.05;0.46;1
548;6.4428;0.33015920000000004;7445.29968;11.497919999999999;3.32;0.41;1
549;6.69129;1.5618852;129644.44284000002;8.78856;3.04;0.56;1
550;7.128;0.3285760000000001;19777.527000000002;12.572999999999999;3.16;0.39;1
551;7.3334;0.31878000000000006;10133.7678;11.5947;3.17;0.44;1
552;8.145059999999999;0.57387;15546.1383;10.131659999999998;3.13;0.5;1
553;8.145059999999999;0.5862263;15714.20466;10.131659999999998;3.13;0.5;1
554;7.028289999999999;0.3665574;20355.511679999996;12.571729999999999;3.15;0.38;1
555;6.4428;0.33015920000000004;7445.29968;11.497919999999999;3.32;0.41;1
556;5.9472;0.4501328;33470.8416;12.19176;3.38;0.38;1
557;7.38224;2.6773164;160943.20704;8.67912;3.05;0.46;1
558;5.665800000000001;0.18461519999999998;11585.070000000002;9.343600000000002;3.35;0.39;1
559;7.26131;0.6209279999999999;47058.06336000001;10.04647;3.13;0.35;1
560;7.36596;0.1796256;22430.54268;9.65538;2.86;0.36;1
561;6.5538;0.4623;6812.7744;10.0293;3.42;0.51;1
562;7.36596;0.1796256;22430.54268;9.65538;2.86;0.36;1
563;7.37262;0.6000540000000001;46957.01382;8.86707;3.13;0.48;1
564;6.848940000000001;0.3293136000000001;10593.22572;10.720080000000001;3.42;0.49;1
565;6.965;0.41289600000000004;19621.4;9.4525;3.19;0.58;1
566;7.087929999999999;1.35346;12854.1108;9.084529999999999;2.94;0.44;1
567;7.2416;0.32582200000000006;6799.564799999999;10.812800000000001;3.32;0.49;1
568;6.8779200000000005;0.8843208;42848.04608;9.36992;3.2;0.52;1
569;6.339200000000001;0.12379500000000003;1427.3105;10.697400000000002;2.97;0.28;1
570;6.33856;0.11200499999999998;1167.6816;10.69632;2.97;0.29;1
571;6.25338;0.7325640000000001;875.4732;10.4223;3.45;0.5;1
572;6.8779200000000005;0.8843208;42848.04608;9.36992;3.2;0.52;1
573;6.9496;0.4633214;16063.305440000002;10.722240000000001;3.17;0.44;1
574;5.86991;0.324162;40433.73090000001;10.44645;3.35;0.48;1
575;6.837210000000001;0.15048000000000003;1068.1901999999998;11.39535;3.08;0.68;1
576;6.65779;3.024;8013.196800000001;9.34078;3.11;0.54;1
577;7.1380799999999995;0.45792;4560.83656;10.70712;2.88;0.38;1
578;6.339200000000001;0.12379500000000003;1427.3105;10.697400000000002;2.97;0.28;1
579;6.33856;0.11200499999999998;1167.6816;10.69632;2.97;0.29;1
580;6.25212;0.8877232000000002;6782.0616;9.72552;2.99;0.61;1
581;6.25212;0.8877232000000002;6782.0616;9.72552;2.99;0.61;1
582;7.27445;0.561295;44872.395000000004;9.5664;3.43;0.38;1
583;7.27445;0.561295;44872.395000000004;9.5664;3.43;0.38;1
584;6.09573;0.4958800000000001;137075.9796;9.49335;3.34;0.48;1
585;7.3741;0.742553;6407.0964;10.66255;3.48;0.69;1
586;6.4402;0.44382240000000006;10941.602560000001;12.28592;3.25;0.65;1
587;7.340800000000001;0.29184;3647.0879999999997;11.011199999999999;3.09;0.39;1
588;7.4835;0.9776564;54011.9118;8.78064;2.99;0.38;1
589;7.4835;0.854658;54967.40508;8.68086;3.0;0.36;1
590;7.4835;0.854658;54967.40508;8.68086;3.0;0.36;1
591;7.4835;0.9776564;54011.9118;8.78064;2.99;0.38;1
592;7.73136;0.3946272000000001;4324.80384;11.59704;3.21;0.65;1
593;7.74384;0.6981390000000001;19127.2848;10.821520000000001;3.23;0.5;1
594;7.64456;0.6279119999999999;17655.9552;10.722240000000001;3.23;0.5;1
595;7.3482;0.438615;6193.340999999999;9.5328;3.12;0.5;1
596;6.49545;3.5170128;219892.36752000003;8.9937;3.18;0.58;1
597;5.26661;0.23281919999999998;20344.218839999998;10.334480000000001;3.36;0.6;1
598;7.13736;0.235008;209.36256;11.30082;3.23;0.51;1
599;5.9604;0.1824768;4806.46656;9.238620000000001;3.26;0.55;1
600;6.17024;0.35287199999999996;84314.3392;10.9472;3.33;0.46;1
601;7.587079999999999;1.1418624000000002;40428.75408;9.084529999999999;3.32;0.45;1
602;6.9699;0.8404992;43633.167120000006;9.359580000000001;3.23;0.62;1
603;6.9699;0.8404992;43633.167120000006;9.359580000000001;3.23;0.62;1
604;5.75128;0.36459720000000007;2709.44784;10.4118;3.18;0.6;1
605;6.9993;0.6955200000000001;90962.9028;8.79912;3.22;0.42;1
606;6.9993;0.6955200000000001;90962.9028;8.79912;3.22;0.42;1
607;6.855840000000001;0.41500800000000004;9996.41088;10.63152;3.26;0.64;1
608;5.9832;0.48807;105732.1188;9.4734;3.33;0.42;1
609;6.05913;0.23562000000000008;30841.965;10.82697;3.43;0.49;1
610;5.86106;0.13230000000000003;21278.628;10.728720000000001;3.49;0.51;1
611;6.15722;0.23423960000000008;24210.68559;10.725480000000001;3.41;0.46;1
612;7.38224;0.54908;43924.328;9.17792;3.1;0.62;1
613;5.5647199999999994;0.44629199999999997;47220.624;10.23511;3.3;0.71;1
614;5.76346;0.42500780000000005;55634.679379999994;10.23511;3.3;0.71;1
615;5.5496;0.40678734999999994;4983.937199999999;10.901;3.34;0.5;1
616;6.08719;0.7144200000000002;82721.31966000001;8.9811;3.25;0.43;1
617;6.28173;0.5706162;168700.14668;10.36984;3.36;0.5;1
618;6.38016;0.5476800000000001;63535.4277;9.47055;3.31;0.45;1
619;6.37952;0.5892335999999999;60363.018240000005;9.4696;3.31;0.45;1
620;6.27543;0.6258199999999999;56749.012319999994;8.9649;3.24;0.41;1
621;6.4545;2.1885336;1154.5611000000004;9.4335;3.09;0.57;1
622;7.38002;0.26061;101254.27332;8.9757;3.16;0.37;1
623;5.9664;0.29913599999999996;37900.56160000001;9.943999999999999;3.16;0.72;1
624;7.09006;1.1194092000000002;95122.6416;9.08726;3.07;0.53;1
625;7.09006;1.1194092000000002;95122.6416;9.08726;3.07;0.53;1
626;7.09006;1.1194092000000002;95122.6416;9.08726;3.07;0.53;1
627;7.09006;1.1194092000000002;95122.6416;9.08726;3.07;0.53;1
628;5.8834800000000005;0.44316479999999997;55881.89136;9.4734;3.34;0.45;1
629;6.4460500000000005;0.5146847999999999;23949.555;11.305380000000001;3.33;0.75;1
630;7.6384;0.33169499999999996;18454.176;12.1024;3.11;0.42;1
631;8.9388;0.25137;12483.034200000002;11.22316;3.04;0.4;1
632;7.25328;0.48552000000000006;6053.80608;10.13472;3.25;0.44;1
633;6.5439;0.6598800000000001;23691.694200000005;11.20395;3.24;0.4;1
634;6.74696;0.41347039999999996;39903.059349999996;9.922;3.15;0.47;1
635;7.053139999999999;0.30677920000000003;1947.8587199999997;9.33796;3.15;0.38;1
636;6.76736;0.36176;87093.9328;12.14144;3.37;0.5;1
637;6.9803999999999995;1.007304;35788.71024;9.17424;3.4;0.47;1
638;7.053139999999999;0.30677920000000003;1947.8587199999997;9.33796;3.15;0.38;1
639;7.07018;0.6113744000000001;65716.02855999999;9.55968;3.35;0.52;1
640;7.75632;0.448448;4343.539199999999;9.4468;3.28;0.48;1
641;6.73744;0.5714280000000002;12481.107599999998;12.385;3.35;0.72;1
642;7.07018;0.6113744000000001;65716.02855999999;9.55968;3.35;0.52;1
643;6.05425;0.28458500000000003;8258.890250000002;9.925;3.35;0.46;1
644;6.378240000000001;1.19004;146356.6896;9.26838;3.18;0.57;1
645;7.77816;1.2603864;62072.907839999985;9.27396;3.14;0.55;1
646;6.541919999999999;0.3868704;3744.1588799999995;11.497919999999999;3.29;0.57;1
647;7.0645;0.6364799999999999;99549.75;12.4375;3.38;0.5;1
648;6.65176;0.45942;4878.619200000001;10.52368;3.36;0.63;1
649;6.37952;1.54912;125237.35392;9.36992;3.08;0.6;1
650;6.07255;0.78792;60748.99380000001;9.059050000000001;3.19;0.4;1
651;5.88879;0.92568;128778.8544;8.9829;3.23;0.41;1
652;5.7478;0.3772032;10177.0745;11.693800000000001;3.42;0.42;1
653;5.7478;0.3772032;10177.0745;11.693800000000001;3.42;0.42;1
654;5.6487;0.3772032;10177.0745;11.693800000000001;3.42;0.42;1
655;6.6464;0.26801040000000004;14132.4288;9.92;3.17;0.39;1
656;6.75308;2.3267627999999996;2649.19356;9.633069999999998;3.06;0.47;1
657;5.882300000000001;0.53625;55767.195;9.4715;3.24;0.44;1
658;6.366720000000001;3.608064;47514.6324;9.35112;3.12;0.48;1
659;8.03763;1.3569816000000001;15435.226499999999;11.11376;3.03;0.42;1
660;6.18512;0.9594936000000001;142928.94527999999;8.9784;3.25;0.46;1
661;6.75784;0.37745399999999996;13085.3646;10.633659999999999;3.3;0.53;1
662;6.78912;11.249970000000001;55109.6832;8.9856;3.08;0.67;1
663;7.1798399999999996;0.8205120000000001;144493.68167999998;9.07452;3.14;0.5;1
664;6.64774;0.30663749999999995;8433.699999999999;10.71576;3.26;0.6;1
665;6.855150000000001;0.397664;6418.01;10.03435;3.31;0.6;1
666;6.06584;0.42197760000000006;45363.73248;9.84456;3.17;0.62;1
667;5.965199999999999;0.3960576;43067.55095999999;9.74316;3.17;0.62;1
668;5.86696;0.3449880000000001;39405.0888;9.74512;3.17;0.63;1
669;7.59772;1.5516449999999997;200752.25625;9.49715;3.16;0.66;1
670;6.28551;0.8859312000000001;142291.37538;9.47815;3.23;0.46;1
671;6.64104;0.13359280000000004;2049.8016;11.00232;3.23;0.57;1
672;7.4864999999999995;1.2578436;186853.45728;9.482899999999999;3.06;0.6;1
673;7.38742;1.2749184;179296.27728;9.38402;3.06;0.59;1
674;8.3832;2.31672;74690.61939999998;9.6806;3.06;0.64;1
675;5.83746;0.30294;6090.7464;13.752659999999999;3.41;0.78;1
676;6.55182;0.24131520000000004;2001.2832;10.02627;3.22;0.45;1
677;6.3468800000000005;0.386232;3599.871;10.41285;3.12;0.42;1
678;5.546239999999999;0.27657500000000007;7380.4608;12.47904;3.42;0.5;1
679;8.5398;0.16295040000000002;3228.5408999999995;10.8237;2.89;0.34;1
680;6.16342;0.5818637999999998;68264.847;9.940999999999999;3.15;0.6;1
681;7.1589599999999995;0.6185160000000001;41395.49304;11.136159999999999;3.13;0.62;1
682;7.688835000000001;0.5720000000000001;79392.71340000001;9.9855;3.11;0.48;1
683;6.15939;0.4255944;1265.6553000000001;9.13974;3.14;0.46;1
684;6.0878;0.47472;105928.9176;9.481;3.35;0.45;1
685;8.13112;0.520128;6295.47008;12.19668;3.1;0.5;1
686;8.13112;0.520128;6295.47008;12.19668;3.1;0.5;1
